Save Time :22/06/2026 16:15:50																																																																							
User Name :gustavo.diaz																																																																							
																																																																							
Time	gNodeB Name	Cell Name	NR Cell ID	gNodeB Function Name	Integrity	N.NsaDc.SgNB.Rel.MeNBTrigger.AbnormRel.ScgFail	N.NsaDc.SgNB.Rel.MeNBTrigger.AbnormRel.ScgFail.RAProblem	N.NsaDc.SgNB.Rel.MeNBTrigger.AbnormRel.ScgFail.RlcMaxNumRetx	N.NsaDc.SgNB.Rel.MeNBTrigger.AbnormRel.ScgFail.RecfgFail	N.NsaDc.SgNB.Rel.MeNBTrigger.AbnormRel.ScgFail.SyncRecfgFail	N.NsaDc.SgNB.Rel.MeNBTrigger.AbnormRel.ScgFail.T310Expiry	N.NsaDc.SgNB.AbnormRel	N.NsaDc.SgNB.AbnormRel.NoReply	N.NsaDc.SgNB.AbnormRel.Radio	N.NsaDc.SgNB.AbnormRel.Radio.UeLost	N.NsaDc.SgNB.AbnormRel.Radio.ULSyncFail	N.NsaDc.SgNB.AbnormRel.Radio.SUL	N.NsaDc.SgNB.AbnormRel.RNL.Preempt	N.NsaDc.SgNB.AbnormRel.Trans	N.RA.TA.UE.Index0	N.RA.TA.UE.Index1	N.RA.TA.UE.Index2	N.RA.TA.UE.Index3	N.RA.TA.UE.Index4	N.RA.TA.UE.Index5	N.RA.TA.UE.Index6	N.RA.TA.UE.Index7	N.RA.TA.UE.Index8	N.RA.TA.UE.Index9	N.RA.TA.UE.Index10	N.RA.TA.UE.Index11	N.RA.TA.UE.Index12	N.RA.TA.UE.Index13	N.RA.TA.UE.Index14	N.RA.TA.UE.Index15	N.MeasRpt.RSRP.Index0	N.MeasRpt.RSRP.Index1	N.MeasRpt.RSRP.Index2	N.MeasRpt.RSRP.Index3	N.MeasRpt.RSRP.Index4	N.MeasRpt.RSRP.Index5	N.MeasRpt.RSRP.Index6	N.MeasRpt.RSRP.Index7	N.MeasRpt.RSRP.Index8	N.MeasRpt.RSRP.Index9	N.UL.PUSCH.RSRP.Index0	N.UL.PUSCH.RSRP.Index1	N.UL.PUSCH.RSRP.Index2	N.UL.PUSCH.RSRP.Index3	N.UL.PUSCH.RSRP.Index4	N.UL.PUSCH.RSRP.Index5	N.UL.PUSCH.RSRP.Index6	N.UL.PUSCH.RSRP.Index7	N.UL.PUSCH.RSRP.Index8	N.UL.PUSCH.RSRP.Index9	N.UL.PUSCH.RSRP.Index10	N.UL.PUSCH.RSRP.Index11	N.MeasRpts.SINR.Index0	N.MeasRpts.SINR.Index1	N.MeasRpts.SINR.Index2	N.MeasRpts.SINR.Index3	N.MeasRpts.SINR.Index4	N.UL.PUSCH.SINR.Index0	N.UL.PUSCH.SINR.Index1	N.UL.PUSCH.SINR.Index2	N.UL.PUSCH.SINR.Index3	N.UL.PUSCH.SINR.Index4	N.UL.PUSCH.SINR.Index5	N.UL.PUSCH.SINR.Index6	N.UL.PUSCH.SINR.Index7	N.NsaDc.SgNB.Rel
03/06/2026 3:00	MBTS_AR4031_MORAN_URIBE	ARR40313C3_Moran_Uribe	14	ARD4031_Moran_Uribe	100%	61	18	0	0	32	11	0	0	0	0	0	0	0	0	457	765	2400	669	501	0	0	0	0	0	0	0	0	0	0	0	31	11	49	445	4705	0	0	0	0	0	4206	2820	3090	3143	2131	285	83	21	0	0	0	0	59	196	467	1790	2729	2475	1287	1917	2736	2484	2522	1959	399	4791
03/06/2026 3:00	MBTS_AR3855_PARRA	ARR38554C1_Parra	6	ARR3855_PARRA	100%	2281	2164	0	0	4	113	2	0	2	2	0	0	0	0	133	398	4495	10443	6490	2488	1391	0	0	0	0	0	0	0	0	0	0	13	296	415	3156	0	0	0	0	0	11536	6574	13701	20202	12512	8275	2684	1075	170	17	2	0	2	60	386	2231	1201	5397	2139	4225	8733	14380	17238	10983	13653	25288
03/06/2026 3:00	MBTS_AR3855_PARRA	ARR38552C1_Parra	1	ARR3855_PARRA	100%	820	504	2	0	12	302	7	0	6	6	0	0	0	0	583	1234	13482	6028	15538	7097	628	0	0	0	0	0	0	0	0	0	0	14	262	347	3506	0	0	0	0	0	13042	4303	8604	16517	18088	19369	5583	1584	202	18	1	0	1	109	402	1624	1993	4805	2193	3736	7178	10870	16511	16787	25231	41108
03/06/2026 3:00	MBTS_AR3855_PARRA	ARR38551C1_Parra	0	ARR3855_PARRA	100%	1481	1340	8	0	18	115	134	0	134	134	0	0	0	0	973	647	3939	15490	7387	595	115	0	0	0	0	0	0	0	0	0	0	63	406	198	3235	0	0	0	0	0	27941	5589	6363	6265	9616	6201	3419	1536	602	77	5	0	2	4	137	1270	2489	21685	4649	4738	5318	5262	6570	7993	11399	27879
03/06/2026 3:00	MBTS_AR4031_MORAN_URIBE	ARR40313C1_Moran_Uribe	2	ARD4031_Moran_Uribe	100%	455	222	1	0	9	223	2	0	2	2	0	0	0	0	386	436	4763	17037	10835	4431	568	0	0	0	0	0	0	0	0	0	0	17	635	369	2856	0	0	0	0	0	18542	9874	11627	10370	9652	7069	2755	870	163	15	2	0	0	185	874	1360	1458	9600	5440	7238	9298	10425	8623	9366	10949	33739
03/06/2026 3:00	MBTS_AR4031_MORAN_URIBE	ARR40312C1_Moran_Uribe	1	ARD4031_Moran_Uribe	100%	28027	27657	3	0	36	331	11	0	10	10	0	0	0	0	1162	2675	15883	14412	21719	8894	1693	0	0	0	0	0	0	0	0	0	0	1	20	160	3437	0	0	0	0	0	56299	9468	12699	12591	11166	7868	2720	699	227	30	0	0	0	9	88	1674	1847	48576	7493	7256	9635	9436	12143	9238	9990	87966
03/06/2026 3:00	MBTS_AR4031_MORAN_URIBE	ARR40311C1_Moran_Uribe	0	ARD4031_Moran_Uribe	100%	16420	15714	5	0	76	625	16	0	15	15	0	0	0	0	1994	2614	14374	18391	26801	10598	2193	0	0	0	0	0	0	0	0	0	0	4	263	750	2638	0	0	0	0	0	41040	11532	14069	19930	9776	5539	3023	1159	522	83	4	0	0	6	198	1163	2288	32967	6416	9670	11890	17148	12908	7242	8436	88694
03/06/2026 3:00	MBTS_AR3889_MELGAR	ARR38893C1_Melgar	2	ARR3889_Melgar	100%	3479	3354	32	0	12	81	2	0	2	2	0	0	0	0	736	750	4882	792	1107	4627	3916	0	0	0	0	0	0	0	0	0	2	66	382	738	3190	0	0	0	0	0	18671	5339	5366	8336	9764	13955	3737	718	241	77	6	1	0	178	641	2357	1202	13018	3920	4603	4398	6340	7672	10517	15743	17661
03/06/2026 3:00	MBTS_AR3889_MELGAR	ARR38892C1_Melgar	1	ARR3889_Melgar	100%	1578	1550	1	0	13	14	1	0	1	1	0	0	0	0	177	43	1373	967	2086	555	570	0	0	0	0	0	0	0	0	0	0	10	430	623	4252	0	0	0	0	0	8078	2720	4457	4939	6813	7428	3461	618	111	21	1	0	15	293	856	3323	828	4383	1079	2637	4251	4525	5023	7187	9562	6269
03/06/2026 3:00	MBTS_AR3889_MELGAR	ARR38891C1_Melgar	0	ARR3889_Melgar	100%	1706	1663	0	0	8	35	1	0	1	1	0	0	0	0	36	724	1838	5037	3006	502	911	0	0	0	0	0	0	0	0	0	1	58	524	1139	3175	0	0	0	0	0	9663	3214	7264	12101	7424	3454	1833	520	51	8	0	0	2	225	1883	2017	770	3752	1338	2891	5110	8856	11401	5834	6350	12603
03/06/2026 3:00	MBTS_AR3993_PUENTE_QUINONES	ARR39933C1_Puente_Quinones	2	ARR3993_Puente_Quinones	100%	623	594	0	0	5	24	0	0	0	0	0	0	0	0	690	544	2755	3517	3209	749	1148	0	0	0	0	0	0	0	0	0	0	12	139	390	4424	0	0	0	0	0	7731	1781	4801	8353	10909	10609	3828	1005	90	1	0	0	0	85	651	3169	1060	3731	808	1617	3411	6772	7503	11417	13849	11810
03/06/2026 3:00	MBTS_AR3993_PUENTE_QUINONES	ARR39932C1_Puente_Quinones	1	ARR3993_Puente_Quinones	100%	556	326	0	0	5	225	19	0	19	19	0	0	0	0	1247	2793	9287	16995	7905	1939	46	0	0	0	0	0	0	0	0	0	1	31	147	542	2594	0	0	0	0	0	20802	8341	17544	14597	10234	7379	3268	1919	730	56	0	0	2	18	266	2346	683	10102	5723	7451	9815	20530	9992	8319	12938	37029
03/06/2026 3:00	MBTS_AR3993_PUENTE_QUINONES	ARR39931C1_Puente_Quinones	0	ARR3993_Puente_Quinones	100%	3761	3532	0	0	6	223	4	0	4	4	0	0	0	0	258	1235	4849	12909	6465	593	404	0	0	0	0	0	0	0	0	0	0	166	70	85	3428	0	0	0	0	0	15344	4477	8488	14652	17040	10144	4741	2044	286	3	3	0	0	9	560	1625	1555	9441	2715	4172	6837	12550	11927	16483	13097	29146
03/06/2026 3:00	MBTS_AR1891_JM_CUADROS	ARR18913C1_Jm_Cuadros	2	ARD1891_JM_Cuadros	100%	13368	12331	19	0	870	148	43	0	43	43	0	0	0	0	179	114	2721	7989	26073	4037	7180	0	0	0	0	0	0	0	0	0	0	14	541	1405	1679	0	0	0	0	0	55492	13428	20065	12666	5284	1730	1163	229	50	4	0	0	0	10	413	1879	1337	47162	9030	10143	14242	13028	9527	4016	2963	59032
03/06/2026 3:00	MBTS_AR1891_JM_CUADROS	ARR18912C1_Jm_Cuadros	1	ARD1891_JM_Cuadros	100%	7132	6934	0	0	19	179	9	0	6	6	0	0	0	0	1369	1879	10588	26916	34306	9341	928	0	0	0	0	0	0	0	0	0	0	8	201	1260	2166	0	0	0	0	0	31890	14939	17333	12011	10502	5838	2350	776	172	0	0	0	0	12	156	1414	2053	20022	7576	14051	15573	12073	8945	9780	7791	87906
03/06/2026 3:00	MBTS_AR1891_JM_CUADROS	ARR18911C1_Jm_Cuadros	0	ARD1891_JM_Cuadros	100%	11629	11157	0	0	65	407	9	0	9	9	0	0	0	0	731	1309	5760	16923	18641	10114	8644	0	0	0	0	0	0	0	0	0	0	110	398	598	2528	0	0	0	0	0	50159	11522	14907	13978	9366	5331	4356	3773	291	44	1	0	9	6	191	1322	2106	40514	6431	8997	11525	13652	11322	8365	12922	69683
03/06/2026 3:00	MBTS_AR3936_RESIDENCIAL_LA_LOMADA	ARR39362C3_Residencial_La_Lomada	13	ARR3936_Residencial_La_Lomada	100%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	53	70	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	13	246	0	0	0	0	0	53	116	195	297	674	106	1	0	0	0	0	0	0	44	36	152	29	19	9	56	196	107	154	745	156	178
03/06/2026 3:00	MBTS_AR3936_RESIDENCIAL_LA_LOMADA	ARR39361C3_Residencial_La_Lomada	12	ARR3936_Residencial_La_Lomada	100%	13	2	0	0	0	11	2	0	2	2	0	0	0	0	136	192	1119	19	13	0	0	0	0	0	0	0	0	0	0	0	0	1	14	248	1384	0	0	0	0	0	631	949	1170	2480	1638	790	1	0	0	0	0	0	0	21	542	845	239	273	259	437	1284	665	2317	1386	1038	1396
03/06/2026 3:00	MBTS_AR3936_RESIDENCIAL_LA_LOMADA	ARR39364C3_Residencial_La_Lomada	15	ARR3936_Residencial_La_Lomada	100%	4	3	0	0	0	1	0	0	0	0	0	0	0	0	3	162	1072	96	0	2	0	0	0	0	0	0	0	0	0	0	0	0	10	98	1345	0	0	0	0	0	388	369	675	1738	1813	303	154	7	1	0	0	0	1	57	439	906	50	183	96	252	305	597	1617	1604	794	1148
03/06/2026 3:00	MBTS_AR3936_RESIDENCIAL_LA_LOMADA	ARR39363C3_Residencial_La_Lomada	14	ARR3936_Residencial_La_Lomada	100%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292	1153	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	107	1524	0	0	0	0	0	78	78	53	3554	1643	1378	385	61	12	0	0	0	0	21	383	724	504	51	6	53	66	160	3232	1738	1936	1422
03/06/2026 3:00	MBTS_AR3936_RESIDENCIAL_LA_LOMADA	ARR39364C1_Residencial_La_Lomada	6	ARR3936_Residencial_La_Lomada	100%	5374	4744	2	0	116	512	17	0	17	17	0	0	0	0	377	291	1112	17899	43957	20597	3049	0	0	0	0	0	0	0	0	0	0	95	811	487	2234	0	0	0	0	0	34052	15696	17121	15066	9604	6496	2875	362	29	2	0	0	0	136	634	1169	1688	20444	8231	13433	14957	14109	13187	7732	9210	87508
03/06/2026 3:00	MBTS_AR3936_RESIDENCIAL_LA_LOMADA	ARR39363C1_Residencial_La_Lomada	2	ARR3936_Residencial_La_Lomada	100%	5095	4684	1	0	127	283	5	0	5	5	0	0	0	0	58	596	6756	14609	15423	5980	1033	0	0	0	0	0	0	0	0	0	0	4	253	830	2562	0	0	0	0	0	21310	7913	12483	16965	12607	10394	3438	708	42	0	0	0	0	6	359	1319	1965	14696	2825	6139	9866	13261	13196	12812	13065	45328
03/06/2026 3:00	MBTS_AR3936_RESIDENCIAL_LA_LOMADA	ARR39361C1_Residencial_La_Lomada	0	ARR3936_Residencial_La_Lomada	100%	257	145	0	0	2	110	3	0	2	2	0	0	0	0	549	1186	4958	10836	5384	2200	267	0	0	0	0	0	0	0	0	0	0	24	414	527	3245	0	0	0	0	0	5777	2899	6295	9089	12619	9656	2558	777	63	0	0	0	2	27	580	1669	1932	2427	1134	2258	4137	6831	8314	12294	12338	23713
03/06/2026 4:00	MBTS_AR3909_AZANGARO	ARR39093C1_Azangaro	2	ARR3909_AZANGARO	100%	755	660	0	0	2	93	0	0	0	0	0	0	0	0	140	677	4376	7721	406	768	86	0	0	0	0	0	0	0	0	0	2	36	1762	642	2342	0	0	0	0	0	6950	2540	6316	12554	14145	21357	1776	496	185	20	1	0	1	32	198	2885	1668	4691	1427	1912	3055	8568	11431	11647	23609	12383
03/06/2026 4:00	MBTS_AR3909_AZANGARO	ARR39092C1_Azangaro	1	ARR3909_AZANGARO	100%	10929	10566	1	0	216	146	1	0	0	0	0	0	0	0	1842	1216	9272	8321	2212	10135	16709	0	0	0	0	0	0	0	0	0	0	18	94	713	2758	0	0	0	0	0	37784	11496	13406	15287	14507	11149	4454	1592	676	152	3	0	0	65	587	1561	1370	25644	7112	9219	12037	13484	12942	14428	15640	53798
03/06/2026 4:00	MBTS_AR3909_AZANGARO	ARR39091C1_Azangaro	0	ARR3909_AZANGARO	100%	1804	1630	2	0	23	149	18	0	18	18	0	0	0	0	1810	2206	13503	24408	9928	4927	1250	0	0	0	0	0	0	0	0	0	0	30	217	230	3182	0	0	0	0	0	20724	6412	11243	18335	16461	13677	3692	1598	334	33	1	0	0	18	181	2074	1386	11961	2995	4701	8507	13367	18693	12895	19391	55997
03/06/2026 4:00	MBTS_AR4031_MORAN_URIBE	ARR40311C3_Moran_Uribe	12	ARD4031_Moran_Uribe	100%	9	1	1	0	0	7	1	0	1	1	0	0	0	0	276	747	709	327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	161	3134	0	0	0	0	0	2434	1774	2469	4000	3613	1976	481	112	5	1	1	0	2	8	320	1016	1973	632	1354	1508	1671	2455	3460	2983	2803	2009
03/06/2026 4:00	MBTS_AR4031_MORAN_URIBE	ARR40312C3_Moran_Uribe	13	ARD4031_Moran_Uribe	100%	8	0	0	0	0	8	0	0	0	0	0	0	0	0	1192	688	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	20	268	2881	0	0	0	0	0	180	372	1007	3172	3430	1156	1267	1976	394	0	0	0	0	23	327	1175	1646	35	41	219	714	1084	3006	2870	4985	2013
03/06/2026 4:00	MBTS_AR4031_MORAN_URIBE	ARR40313C3_Moran_Uribe	14	ARD4031_Moran_Uribe	100%	62	30	1	0	21	10	1	0	1	1	0	0	0	0	377	551	2827	942	303	1	0	0	0	0	0	0	0	0	0	0	22	8	58	423	4697	0	0	0	0	0	6665	3606	4693	4488	1857	156	24	23	15	1	0	0	152	301	763	1928	2064	4178	1694	2787	3756	3802	3551	1511	249	5002
03/06/2026 4:00	MBTS_AR3855_PARRA	ARR38554C1_Parra	6	ARR3855_PARRA	100%	3387	3159	0	0	56	172	5	1	4	4	0	0	0	0	227	481	4497	11720	7559	4563	1556	0	0	0	0	0	0	0	0	0	0	32	619	330	3064	0	0	0	0	0	16703	6283	14025	16475	14950	10588	4104	1345	445	74	5	0	8	255	549	2236	997	10553	2142	3424	9409	13015	13956	14168	18330	29203
03/06/2026 4:00	MBTS_AR3855_PARRA	ARR38552C1_Parra	1	ARR3855_PARRA	100%	809	476	1	0	20	312	11	0	11	11	0	0	0	0	586	1392	13444	5687	15864	6411	623	0	0	0	0	0	0	0	0	0	2	43	847	358	2420	0	0	0	0	0	15141	5859	9863	23550	20184	11044	4116	1325	341	5	0	0	0	221	366	1631	1452	6343	2727	4361	9299	14390	24129	15383	14796	40299
03/06/2026 4:00	MBTS_AR3855_PARRA	ARR38551C1_Parra	0	ARR3855_PARRA	100%	1514	1322	17	0	20	155	154	0	154	154	0	0	0	0	885	668	3646	15615	8331	508	54	0	0	0	0	0	0	0	0	0	1	32	179	253	3363	0	0	0	0	0	28462	5120	6258	8649	8195	6270	3460	1442	364	20	6	0	1	5	140	1353	2329	22540	4307	3791	4595	6894	7760	7033	11326	27779
03/06/2026 4:00	MBTS_AR4031_MORAN_URIBE	ARR40313C1_Moran_Uribe	2	ARD4031_Moran_Uribe	100%	530	288	0	0	4	238	6	0	6	6	0	0	0	0	468	398	4555	15830	11962	4454	555	0	0	0	0	0	0	0	0	0	0	69	173	234	3605	0	0	0	0	0	18649	7841	10745	12524	12574	8952	3128	783	243	27	4	0	0	164	320	1647	1950	8967	5506	6727	7723	9985	11588	11548	13426	33132
03/06/2026 4:00	MBTS_AR4031_MORAN_URIBE	ARR40312C1_Moran_Uribe	1	ARD4031_Moran_Uribe	100%	26911	26436	1	0	66	408	22	0	22	22	0	0	0	0	1057	2553	15942	14000	21835	9034	1750	0	0	0	0	0	0	0	0	0	0	0	16	78	3481	0	0	0	0	0	59891	9119	12029	12047	11168	8788	3003	787	247	26	2	0	0	13	317	1495	1750	50538	6756	7660	10105	9404	11551	9736	11357	86268
03/06/2026 4:00	MBTS_AR4031_MORAN_URIBE	ARR40311C1_Moran_Uribe	0	ARD4031_Moran_Uribe	100%	16802	15989	5	0	123	685	68	0	68	68	0	0	0	0	2088	2769	14247	18746	26003	11633	2052	0	0	0	0	0	0	0	0	0	0	1	121	357	2905	0	0	0	0	0	43472	13271	17339	17767	11645	6910	2730	944	397	79	1	0	0	3	107	1387	1886	34196	6665	11710	13875	17967	12205	9856	8081	88631
03/06/2026 4:00	MBTS_AR3889_MELGAR	ARR38893C1_Melgar	2	ARR3889_Melgar	100%	3287	3130	2	0	17	138	3	0	3	3	0	0	0	0	824	774	4511	619	957	5601	4435	0	0	0	0	0	0	0	0	0	0	29	365	599	3255	0	0	0	0	0	17878	5739	6017	6816	12229	14545	4307	910	150	9	0	0	4	216	704	2223	1101	12289	4383	4756	5099	5082	7735	13261	15995	17497
03/06/2026 4:00	MBTS_AR3889_MELGAR	ARR38892C1_Melgar	1	ARR3889_Melgar	100%	1506	1430	1	0	21	54	1	0	1	1	0	0	0	0	72	49	1057	1427	2266	531	626	0	0	0	0	0	0	0	0	0	0	28	617	1143	3447	0	0	0	0	0	9979	4574	3763	4474	6869	8126	2991	346	29	4	0	0	20	330	1056	3027	802	5622	3057	3997	3556	3510	5265	6404	9744	6036
03/06/2026 4:00	MBTS_AR3889_MELGAR	ARR38891C1_Melgar	0	ARR3889_Melgar	100%	1726	1654	0	0	20	52	0	0	0	0	0	0	0	0	48	678	1616	5776	3442	572	768	0	0	0	0	0	0	0	0	0	0	109	542	1049	3375	0	0	0	0	0	11107	3944	7000	11219	7006	3426	1684	679	53	1	0	0	0	384	1345	2822	524	3748	2142	3654	5573	8648	10475	6107	5772	13385
03/06/2026 4:00	MBTS_AR3993_PUENTE_QUINONES	ARR39933C1_Puente_Quinones	2	ARR3993_Puente_Quinones	100%	873	823	0	0	10	40	0	0	0	0	0	0	0	0	609	497	2767	3685	3509	858	1328	0	0	0	0	0	0	0	0	0	0	33	205	551	4634	0	0	0	0	0	8209	2511	5787	7815	8589	6947	3536	1171	102	6	1	0	6	184	1004	3254	975	3895	944	2033	4549	5792	8107	8035	11319	11951
03/06/2026 4:00	MBTS_AR3993_PUENTE_QUINONES	ARR39932C1_Puente_Quinones	1	ARR3993_Puente_Quinones	100%	671	390	2	0	10	269	11	0	10	10	0	0	0	0	1244	2511	9169	17112	8108	1885	79	0	0	0	0	0	0	0	0	0	2	16	322	422	2617	0	0	0	0	0	22367	7975	17659	17968	9647	6144	2414	1250	708	53	0	0	1	87	363	2229	699	11225	6243	7008	10227	22078	11435	8113	9856	37272
03/06/2026 4:00	MBTS_AR3993_PUENTE_QUINONES	ARR39931C1_Puente_Quinones	0	ARR3993_Puente_Quinones	100%	3539	3316	0	0	12	211	8	0	8	8	0	0	0	0	459	1150	5094	13430	6687	458	421	0	0	0	0	0	0	0	0	0	1	15	294	250	3212	0	0	0	0	0	14368	5490	10434	11935	16679	9431	3830	2043	769	19	3	0	1	11	528	1347	1885	8502	2680	5100	8601	11099	10804	15812	12403	29401
03/06/2026 4:00	MBTS_AR1891_JM_CUADROS	ARR18913C1_Jm_Cuadros	2	ARD1891_JM_Cuadros	100%	15610	14648	7	0	753	202	23	0	23	23	0	0	0	0	260	124	2785	8420	26054	4461	8167	0	0	0	0	0	0	0	0	0	2	20	531	1315	1827	0	0	0	0	0	60100	12797	16934	11985	7325	3077	1556	410	70	15	1	0	0	38	323	1978	1356	49967	8053	9988	12897	13505	8729	6322	4809	62166
03/06/2026 4:00	MBTS_AR1891_JM_CUADROS	ARR18912C1_Jm_Cuadros	1	ARD1891_JM_Cuadros	100%	7883	7392	171	0	70	250	14	0	8	8	0	0	0	0	1432	2039	9918	26139	33430	9820	1366	0	0	0	0	0	0	0	0	0	0	19	410	1101	2181	0	0	0	0	0	37147	13358	14736	11655	10492	7243	4362	978	237	35	0	0	0	24	129	1577	1981	22961	8670	12338	13955	11601	9375	10135	11208	87260
03/06/2026 4:00	MBTS_AR1891_JM_CUADROS	ARR18911C1_Jm_Cuadros	0	ARD1891_JM_Cuadros	100%	11177	10656	4	0	91	426	25	0	25	25	0	0	0	0	722	1268	5593	16782	19034	9125	8055	0	0	0	0	0	0	0	0	0	1	9	410	611	2715	0	0	0	0	0	47942	10406	18128	12665	9130	6613	2078	682	201	36	4	0	0	1	54	1126	2565	39032	6335	8070	14100	13115	10360	8450	8423	67055
03/06/2026 4:00	MBTS_AR3936_RESIDENCIAL_LA_LOMADA	ARR39362C3_Residencial_La_Lomada	13	ARR3936_Residencial_La_Lomada	100%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	202	142	34	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	13	404	0	0	0	0	0	50	59	189	860	524	275	148	8	0	0	0	0	0	22	96	230	75	30	13	23	107	198	549	779	414	348
03/06/2026 4:00	MBTS_AR3936_RESIDENCIAL_LA_LOMADA	ARR39361C3_Residencial_La_Lomada	12	ARR3936_Residencial_La_Lomada	100%	8	1	0	0	2	5	0	0	0	0	0	0	0	0	134	240	978	99	5	0	0	0	0	0	0	0	0	0	0	0	0	0	15	230	1409	0	0	0	0	0	264	525	1452	3682	1220	620	39	2	0	0	0	0	7	87	454	655	451	55	55	291	869	1370	3353	1008	803	1356
03/06/2026 4:00	MBTS_AR3936_RESIDENCIAL_LA_LOMADA	ARR39364C3_Residencial_La_Lomada	15	ARR3936_Residencial_La_Lomada	100%	3	1	0	0	0	2	0	0	0	0	0	0	0	0	2	98	1188	148	1	2	0	0	0	0	0	0	0	0	0	0	0	1	107	179	1560	0	0	0	0	0	2093	189	891	2011	3327	284	57	5	1	0	0	0	3	48	530	1226	40	1883	121	52	318	1146	1724	2994	620	1425
03/06/2026 4:00	MBTS_AR3936_RESIDENCIAL_LA_LOMADA	ARR39363C3_Residencial_La_Lomada	14	ARR3936_Residencial_La_Lomada	100%	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	217	1111	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	1626	0	0	0	0	0	258	131	261	3675	1964	1304	325	40	20	0	0	0	2	25	340	873	422	145	30	108	160	540	3415	1865	1715	1468
03/06/2026 4:00	MBTS_AR3936_RESIDENCIAL_LA_LOMADA	ARR39364C1_Residencial_La_Lomada	6	ARR3936_Residencial_La_Lomada	100%	7100	6449	1	0	75	575	20	0	20	20	0	0	0	0	491	334	1257	18673	44911	19613	3153	0	0	0	0	0	0	0	0	0	0	116	486	436	2532	0	0	0	0	0	37647	15891	18258	15583	10995	7576	2909	503	36	4	0	0	1	6	246	1205	2112	22177	8502	13658	16656	15243	13391	9424	10351	89141
03/06/2026 4:00	MBTS_AR3936_RESIDENCIAL_LA_LOMADA	ARR39363C1_Residencial_La_Lomada	2	ARR3936_Residencial_La_Lomada	100%	5286	4821	0	0	161	304	6	0	6	6	0	0	0	0	77	655	6822	14738	15098	5341	1134	0	0	0	0	0	0	0	0	0	0	27	418	692	2478	0	0	0	0	0	22127	7318	17115	14362	11365	10172	3864	965	43	1	0	0	0	61	287	1434	1833	15450	2844	5616	10965	17406	9809	11314	13928	44386
03/06/2026 4:00	MBTS_AR3936_RESIDENCIAL_LA_LOMADA	ARR39361C1_Residencial_La_Lomada	0	ARR3936_Residencial_La_Lomada	100%	235	97	0	0	2	136	1	0	0	0	0	0	0	0	571	854	4681	11692	4623	2194	76	0	0	0	0	0	0	0	0	0	1	22	410	482	3402	0	0	0	0	0	5018	2652	6147	8574	16344	10062	3151	929	111	10	2	0	0	20	575	1648	2074	1978	1083	2190	3956	6442	7978	15976	13397	22663
03/06/2026 5:00	MBTS_AR3909_AZANGARO	ARR39093C1_Azangaro	2	ARR3909_AZANGARO	100%	816	671	0	0	5	140	13	0	13	13	0	0	0	0	134	763	5086	7583	892	1170	136	0	0	0	0	0	0	0	0	0	0	40	559	644	2514	0	0	0	0	0	8213	2984	7028	12046	14962	15084	4597	827	142	23	0	0	0	6	175	1742	1834	5577	1441	2109	3662	7972	11291	14850	19004	14100
03/06/2026 5:00	MBTS_AR3909_AZANGARO	ARR39092C1_Azangaro	1	ARR3909_AZANGARO	100%	12500	12155	5	0	169	171	15	0	14	14	0	0	0	0	1706	1270	9544	9151	3056	11529	18671	0	0	0	0	0	0	0	0	0	1	16	149	263	3218	0	0	0	0	0	44092	14163	15845	15197	13480	11905	6990	2263	739	146	9	1	0	21	275	1320	2031	29297	9228	12194	14084	14692	12547	13238	19550	55212
03/06/2026 5:00	MBTS_AR3909_AZANGARO	ARR39091C1_Azangaro	0	ARR3909_AZANGARO	100%	2044	1662	1	0	45	336	15	0	13	13	0	0	0	0	1678	2067	13987	27684	10003	4192	1120	0	0	0	0	0	0	0	0	0	0	57	114	575	2998	0	0	0	0	0	24122	6466	13039	18300	16414	13700	5605	2180	394	36	0	0	0	68	298	2302	1076	12274	3437	5437	9502	15718	17142	15319	21427	56809
03/06/2026 5:00	MBTS_AR4031_MORAN_URIBE	ARR40311C3_Moran_Uribe	12	ARD4031_Moran_Uribe	100%	24	5	0	0	1	18	0	0	0	0	0	0	0	0	318	978	784	196	0	0	0	0	0	0	0	0	0	0	0	0	0	3	36	201	3108	0	0	0	0	0	1775	1629	2580	5243	3387	1706	389	119	24	2	0	0	2	44	166	1151	1985	590	832	1331	1741	2867	4455	2800	2238	2173
03/06/2026 5:00	MBTS_AR4031_MORAN_URIBE	ARR40312C3_Moran_Uribe	13	ARD4031_Moran_Uribe	100%	2	0	0	0	0	2	0	0	0	0	0	0	0	0	1221	898	439	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	361	3379	0	0	0	0	0	299	736	1835	5533	6319	1310	1302	1195	198	0	0	0	13	170	538	1435	1600	100	121	385	819	2641	6302	4247	4112	2281
